  0.066709293902576  2  5  9 10 11 12 
  0.066709293422805  5  6  8  9 10 11 
  0.066709293312828  3  5  6  9 10 12 
  0.066709293214967  1  2  3  4  8  9 
 -0.066709293180512  3  6  9 10 11 12 
 -0.066709292677541  2  3  4  7  8  9 
 -0.066709291714074  4  5  6  9 10 11 
  0.066709291581716  4  5  9 10 11 12 
  0.064485337056336  1  4  5 10 11 12 
  0.064485337047099  1  2  3  8  9 12 
  0.064485336400061  4  5  6  7 10 11 
  0.064485336347729  2  3  6  7  8  9 
  0.064485335302134  2  3  6  9 11 12 
  0.064485335292897  1  2  4  7 10 11 
  0.064485334646188  3  5  6  8  9 12 
  0.064485334593857  1  4  5  7  8 10 
 -0.064485334371443  1  2  4  5  7 12 
 -0.064485334108824  1  4  6  7  8 11 
 -0.064485334079873  1  2  3  6  8 11 
 -0.064485333817421  2  3  5  7  8 12 
 -0.064485333077003  1  6  8  9 11 12 
 -0.064485333036795  2  5  6  7  9 12 
 -0.064485332785438  2  5  7 10 11 12 
 -0.064485332745390  1  5  6  8 10 11 
 -0.064485309164440  1  3  4  8 10 11 
 -0.064485309079623  2  3  4  5  7 10 
 -0.064485308156978  2  3  5  9 10 12 
 -0.064485307741972  3  6  8  9 10 11 
 -0.064485305157961  2  3  4  7  9 12 
 -0.064485305073305  1  3  4  6  8  9 
 -0.064485304150493  1  4  6  9 10 11 
 -0.064485303735656  4  5  7  9 10 12 
  0.048503229416542  1  2  6  7 11 12 
 -0.048503228885841  1  5  6  7  8 12 
 -0.048503228831797  1  2  5  8 11 12 
  0.048503228301238  2  5  6  7  8 11 
 -0.048503221778221  1  3  4  9 10 12 
  0.048503221775781  2  3  4  9 10 11 
  0.048503221692393  3  4  6  7  9 10 
 -0.048503221689899  3  4  5  8  9 10 
  0.048503181390155  1  2  4  9 11 12 
  0.048503180486143  4  5  6  7  8  9 
 -0.048503178300269  1  2  3 10 11 12 
 -0.048503177396303  3  5  6  7  8 10 
 -0.048217937422943  1  2  3  6  9 12 
  0.048217937136098  1  4  5  6  7 10 
 -0.048217937093564  1  4  7 10 11 12 
  0.048217936796375  3  6  7  8  9 12 
 -0.048217934528892  1  2  4  5 10 11 
  0.048217934242087  2  3  5  6  8  9 
 -0.048217934199517  2  3  8  9 11 12 
  0.048217933902361  4  5  7  8 10 11 
 -0.048217921262891  2  3  5  6  7 12 
  0.048217921180402  1  3  6  8 11 12 
  0.048217920633866  1  2  5  7 10 12 
 -0.048217920387323  1  6  7  8 10 11 
 -0.048217919563458  1  4  5  6  8 11 
  0.048217919481071  2  4  5  7 11 12 
  0.048217918934535  1  2  6  8  9 11 
 -0.048217918687892  2  5  7  8  9 12 
  0.048217916703812  2  3  4  5  9 12 
 -0.048217916151116  3  4  6  8  9 11 
  0.048217915817747  1  4  8  9 10 11 
 -0.048217915606885  2  4  5  7  9 10 
  0.048217914598761  1  3  4  6 10 11 
 -0.048217914046080  3  4  5  7 10 12 
  0.048217913712697  2  3  7  9 10 12 
 -0.048217913501851  1  3  6  8  9 10 
 -0.041212447664754  1  2  5  7  8 12 
  0.041212447664633  1  2  6  7  8 11 
 -0.041212447616900  1  5  6  8 11 12 
  0.041212447616780  2  5  6  7 11 12 
 -0.041212438323758  1  2  3  4 10 11 
 -0.041212437852853  3  4  5  7  8 10 
  0.041212437805632  1  2  3  4  9 12 
 -0.041212437670324  2  3  9 10 11 12 
 -0.041212437427266  3  5  6  8  9 10 
  0.041212437334703  3  4  6  7  8  9 
  0.041212437152196  1  4  9 10 11 12 
  0.041212436909116  4  5  6  7  9 10 
  0.040703750890763  2  3  5  6  9 12 
 -0.040703750209844  1  2  4  5  7 10 
  0.040703750044951  1  4  7  8 10 11 
 -0.040703750015355  3  6  8  9 11 12 
  0.040703749493915  1  4  5  6 10 11 
 -0.040703748812928  1  2  3  6  8  9 
  0.040703748648104  2  3  7  8  9 12 
 -0.040703748618440  4  5  7 10 11 12 
 -0.040703732502199  1  3  4  6  8 11 
 -0.040703732502159  2  3  4  5  7 12 
 -0.040703731690326  2  5  7  9 10 12 
 -0.040703731690284  1  6  8  9 10 11 
 -0.040566999529248  1  2  5  6  7 12 
 -0.040566999330209  1  6  7  8 11 12 
  0.040566998437156  1  2  5  6  8 11 
  0.040566998238118  2  5  7  8 11 12 
  0.040566968932307  1  3  4 10 11 12 
 -0.040566968635095  3  4  5  6  7 10 
  0.040566968205368  1  2  3  9 10 12 
 -0.040566968024356  2  3  4  9 11 12 
  0.040566967727093  3  4  5  6  8  9 
 -0.040566967634853  3  6  7  8  9 10 
 -0.040566967297414  1  2  4  9 10 11 
  0.040566966726848  4  5  7  8  9 10 
  0.040185944920659  1  3  4  8  9 10 
 -0.040185944920606  2  3  4  7  9 10 
  0.040185944908021  3  4  5  9 10 12 
 -0.040185944907967  3  4  6  9 10 11 
 -0.040185939206173  1  2  4  7 11 12 
 -0.040185938756363  1  2  6  9 11 12 
 -0.040185938719036  1  4  5  6  7  8 
 -0.040185938078393  5  6  7  8  9 12 
  0.040185932762875  1  2  3  8 11 12 
  0.040185932313067  1  2  5 10 11 12 
  0.040185932275590  2  3  5  6  7  8 
  0.040185931634947  5  6  7  8 10 11 
 -0.038905029207743  1  2  3  6 11 12 
  0.038905028904130  1  2  4  5 11 12 
  0.038905028340532  3  5  6  7  8 12 
 -0.038905028259921  1  2  7 10 11 12 
 -0.038905028036967  4  5  6  7  8 11 
  0.038905027956311  1  2  8  9 11 12 
  0.038905027572291  1  5  6  7  8 10 
 -0.038905027268728  2  5  6  7  8  9 
  0.038905017727414  2  3  4  5  9 10 
  0.038905017472757  3  4  8  9 10 11 
 -0.038905017169057  1  3  4  6  9 10 
 -0.038905016914401  3  4  7  9 10 12 
 -0.036427351035694  1  3  4  5  8 10 
 -0.036427350708897  2  3  4  7 10 11 
 -0.036427349657839  3  5  8  9 10 12 
 -0.036427349523706  2  3  6  9 10 11 
 -0.036427344372792  1  2  4  6  7 11 
 -0.036427343854238  1  4  5  7  8 12 
 -0.036427343214728  2  3  4  6  7  9 
 -0.036427343035245  2  6  7  9 11 12 
 -0.036427343001861  1  2  3  5  8 12 
 -0.036427342888161  1  3  4  8  9 12 
 -0.036427342694565  1  5  6  8  9 12 
 -0.036427342483037  2  3  6  7  8 11 
 -0.036427341836873  4  6  7  9 10 11 
 -0.036427341702971  1  4  5  9 10 12 
 -0.036427341664313  1  5  8 10 11 12 
 -0.036427341323366  2  5  6  7 10 11 
  0.036427278806924  1  2  4  7  9 12 
  0.036427278435089  1  4  6  7  8  9 
  0.036427278256811  1  4  6  9 11 12 
  0.036427277868067  4  5  6  7  9 12 
  0.036427274496295  1  2  3  8 10 11 
  0.036427274124440  2  3  5  7  8 10 
  0.036427273946184  2  3  5 10 11 12 
  0.036427273557416  3  5  6  8 10 11 
 -0.033399446609206  1  2  3  4  5  8 
  0.033399446059057  2  3  4  7  8 11 
  0.033399445323169  1  2  3  4  6  7 
 -0.033399444772948  1  3  4  7  8 12 
 -0.033399444324737  5  8  9 10 11 12 
  0.033399444133495  2  5  6  9 10 11 
  0.033399443038699  6  7  9 10 11 12 
 -0.033399442847386  1  5  6  9 10 12 
  0.033399397465670  1  2  4  7  8  9 
 -0.033399397419371  1  2  3  7  8 10 
  0.033399396764211  4  5  6  9 11 12 
 -0.033399396717912  3  5  6 10 11 12 
 -0.028814280311935  1  3  5  6 10 12 
 -0.028814280033777  2  4  5  6  9 11 
  0.028814279189117  3  6  7 10 11 12 
  0.028814278911103  4  5  8  9 11 12 
  0.028814278902260  1  2  3  6  7 10 
 -0.028814278901093  1  3  7  8 10 12 
  0.028814278624246  1  2  4  5  8  9 
 -0.028814278622935  2  4  7  8  9 11 
  0.028814248266758  1  3  4  6  7 12 
  0.028814248264667  1  6  7  9 10 12 
  0.028814242915545  2  3  4  5  8 11 
  0.028814242913455  2  5  8  9 10 11 
  0.028717240393881  1  3  5  8 10 12 
  0.028717240128289  2  3  6  7 10 11 
 -0.028717236153919  2  4  6  7  9 11 
 -0.028717235888195  1  4  5  8  9 12 
  0.028717157007651  1  4  6  7  9 12 
 -0.028717145072496  2  3  5  8 10 11 
 -0.024814906823158  1  3  5  6  8 10 
  0.024814906444048  2  3  7 10 11 12 
 -0.024814906054925  3  5  7  8 10 12 
  0.024814906037351  1  2  3  6 10 11 
 -0.024814904746489  2  4  5  6  7  9 
  0.024814904367332  1  4  8  9 11 12 
 -0.024814903978254  4  6  7  8  9 11 
  0.024814903960634  1  2  4  5  9 12 
  0.024814900688085  2  4  5  6  7 11 
 -0.024814900387461  1  4  5  8 11 12 
 -0.024814899698824  1  2  5  8  9 12 
  0.024814899618664  2  6  7  8  9 11 
  0.024814897895596  1  3  5  6  8 12 
 -0.024814897595065  2  3  6  7 11 12 
 -0.024814896906425  1  2  6  7 10 11 
  0.024814896826173  1  5  7  8 10 12 
 -0.024814873400870  1  4  7  9 10 12 
  0.024814873357814  1  4  6  7  9 10 
 -0.024814873198028  1  3  4  6  9 12 
  0.024814873162714  3  4  6  7  9 12 
 -0.024814870807851  2  3  8  9 10 11 
  0.024814870764786  2  3  5  8  9 10 
 -0.024814870605007  2  3  4  5 10 11 
  0.024814870569685  3  4  5  8 10 11 
  0.024611883493327  1  2  5  6 11 12 
  0.024611882967322  1  2  7  8 11 12 
  0.024611882769092  5  6  7  8 11 12 
  0.024611882694308  1  2  5  6  7  8 
  0.024611873115645  1  2  3  4 11 12 
  0.024611872607044  3  4  5  6  7  8 
  0.024611872342768  1  2  9 10 11 12 
  0.024611871811388  5  6  7  8  9 10 
  0.024611869584530  3  4  5  6  9 10 
  0.024611869346807  3  4  9 10 11 12 
  0.024611869322558  1  2  3  4  9 10 
  0.024611869006944  3  4  7  8  9 10 
 -0.023403047922335  1  3  4  5 10 12 
  0.023403047405002  3  4  6  7 10 11 
 -0.023403046833429  1  3  8  9 10 12 
  0.023403046665671  2  3  6  7  9 10 
 -0.023403041637303  2  3  4  6  9 11 
  0.023403041119898  3  4  5  8  9 12 
 -0.023403040548394  2  4  7  9 10 11 
  0.023403040380566  1  4  5  8  9 10 
  0.023403031417315  1  2  4  6  9 11 
  0.023403031078345  1  2  3  5 10 12 
 -0.023403030773136  4  5  7  8  9 12 
  0.023403030681240  2  4  7  9 11 12 
 -0.023403030434230  3  6  7  8 10 11 
 -0.023403030344628  1  4  5  6  8  9 
  0.023403030342269  1  3  8 10 11 12 
 -0.023403030005720  2  3  5  6  7 10 
 -0.023403016253880  1  2  6  7  9 12 
 -0.023403016111776  1  4  6  7 11 12 
  0.023403016087473  1  6  7  8  9 12 
  0.023403015893616  1  4  5  6  7 12 
 -0.023403013493892  1  2  5  8 10 11 
 -0.023403013351790  2  3  5  8 11 12 
  0.023403013327527  2  5  7  8 10 11 
  0.023403013133671  2  3  5  6  8 11 
  0.014230765758923  1  2  4  5  6  7 
  0.014230765428721  1  4  7  8 11 12 
  0.014230764965270  1  2  5  6  9 12 
  0.014230764944448  6  7  8  9 11 12 
 -0.014230763463655  1  2  3  5  6  8 
 -0.014230763133432  2  3  7  8 11 12 
 -0.014230762669980  1  2  5  6 10 11 
 -0.014230762649180  5  7  8 10 11 12 
  0.014230755514972  2  3  4  5  6  7 
 -0.014230755273753  1  3  4  8 11 12 
 -0.014230754648113  1  3  4  5  6  8 
 -0.014230754568789  1  2  5  9 10 12 
  0.014230754492752  6  7  8  9 10 11 
  0.014230754406817  2  3  4  7 11 12 
  0.014230753701852  1  2  6  9 10 11 
 -0.014230753625893  5  7  8  9 10 12 
  0.014230744234653  1  2  4  7  9 10 
  0.014230744129909  3  4  6  9 11 12 
  0.014230744129825  1  4  7  8  9 10 
  0.014230744091120  3  4  5  6  9 12 
 -0.014230743824257  1  2  3  8  9 10 
 -0.014230743719511  3  4  5 10 11 12 
 -0.014230743719413  2  3  7  8  9 10 
 -0.014230743680707  3  4  5  6 10 11 
  0.013284373116938  1  2  3  4  5 12 
 -0.013284372643209  3  4  6  7  8 11 
  0.013284372131413  1  8  9 10 11 12 
 -0.013284371981639  1  2  3  4  6 11 
 -0.013284371929746  2  5  6  7  9 10 
  0.013284371507958  3  4  5  7  8 12 
 -0.013284370996114  2  7  9 10 11 12 
  0.013284370794494  1  5  6  8  9 10 
  0.013284370578327  1  2  3  4  5 10 
 -0.013284370525335  1  2  3  4  6  9 
  0.013284370186906  3  4  7  8 10 11 
 -0.013284370133957  3  4  7  8  9 12 
  0.013284369770382  3  8  9 10 11 12 
  0.013284369724808  2  3  5  6  9 10 
 -0.013284369717390  4  7  9 10 11 12 
 -0.013284369671858  1  4  5  6  9 10 
 -0.013284362470887  1  2  7  8  9 12 
 -0.013284362431113  1  4  5  6 11 12 
 -0.013284362348792  1  2  6  7  8  9 
 -0.013284362267553  4  5  6  7 11 12 
  0.013284361826023  1  2  7  8 10 11 
  0.013284361786247  2  3  5  6 11 12 
  0.013284361703972  1  2  5  7  8 10 
  0.013284361622732  3  5  6  8 11 12 
  0.011889484325597  1  3  4  5  8 12 
  0.011889484325542  2  3  4  6  7 11 
  0.011889483515813  1  5  8  9 10 12 
  0.011889483515758  2  6  7  9 10 11 
  0.011889468852363  1  2  4  6  7  9 
 -0.011889468688771  1  4  7  8  9 12 
  0.011889468371017  4  6  7  9 11 12 
 -0.011889468123741  1  4  5  6  9 12 
  0.011889467448582  1  2  3  5  8 10 
 -0.011889467284936  2  3  7  8 10 11 
  0.011889466967236  3  5  8 10 11 12 
 -0.011889466719906  2  3  5  6 10 11 
 -0.009401598605847  1  2  4  5  6 11 
  0.009401597950522  4  5  7  8 11 12 
 -0.009401597607257  2  7  8  9 11 12 
  0.009401597539518  1  2  5  6  8  9 
  0.009401595622954  1  2  3  5  6 12 
  0.009401595567067  1  3  4  5  6 10 
 -0.009401594993929  3  4  7 10 11 12 
 -0.009401594967634  3  6  7  8 11 12 
  0.009401594624363  1  7  8 10 11 12 
 -0.009401594590757  1  2  3  6  9 10 
 -0.009401594556630  1  2  5  6  7 10 
  0.009401594535774  3  7  8  9 10 12 
 -0.009401592801416  2  3  4  5  6  9 
  0.009401592228258  3  4  8  9 11 12 
  0.009401591825087  1  2  4  5  9 10 
 -0.009401591770122  4  7  8  9 10 11 
 -0.009401588956095  1  2  7  9 10 12 
 -0.009401588809774  1  3  4  6 11 12 
 -0.009401588802665  1  6  7  8  9 10 
 -0.009401588657872  3  4  5  6  7 12 
  0.009401586618123  1  2  8  9 10 11 
  0.009401586471802  2  3  4  5 11 12 
  0.009401586464682  2  5  7  8  9 10 
  0.009401586319889  3  4  5  6  8 11 
 -0.004086687719557  1  2  4  5  6  9 
 -0.004086687631931  4  7  8  9 11 12 
  0.004086687498915  1  2  3  5  6 10 
  0.004086687411288  3  7  8 10 11 12 
  0.004086683519369  1  3  4  5  6 12 
 -0.004086683420977  3  4  6  7 11 12 
  0.004086683324630  1  7  8  9 10 12 
 -0.004086683313054  1  2  6  7  9 10 
 -0.004086683220446  2  3  4  5  6 11 
  0.004086683122045  3  4  5  8 11 12 
 -0.004086683025707  2  7  8  9 10 11 
  0.004086683014122  1  2  5  8  9 10 
  0.001946521860737  1  2  3  4  5  6 
  0.001946521566979  3  4  7  8 11 12 
  0.001946521367231  7  8  9 10 11 12 
  0.001946521357792  1  2  5  6  9 10 
  0.001946521033556  1  2  7  8  9 10 
  0.001946520878642  3  4  5  6 11 12 
